id,fake_timestamp,day,month,year,limit_balance,sex,education_level,marital_status,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt_1,bill_amt_2,bill_amt_3,bill_amt_4,bill_amt_5,bill_amt_6,pay_amt_1,pay_amt_2,pay_amt_3,pay_amt_4,pay_amt_5,pay_amt_6,default_payment_next_month,risk_score,equivalent_score
783,2024-02-18,18,02,2024,50000,1,2,2,31,1,2,0,0,0,0,18190,12521,14308,14769,15925,15441,0,2000,1000,1542,764,3000,0,0.381426722,618.5732782
784,2024-02-18,18,02,2024,110000,2,2,1,34,0,0,0,0,0,0,18328,19385,20400,20729,21465,21740,1300,1280,600,1005,709,732,0,0.116749704,883.2502961
785,2024-02-18,18,02,2024,130000,2,2,2,25,-2,-2,-2,-2,-2,-1,668,1017,1298,550,-286,55138,1200,1300,964,1698,60549,5000,1,0.903881729,96.11827135
786,2024-02-19,19,02,2024,130000,1,1,1,45,0,0,0,0,0,0,58180,59134,61156,62377,63832,65099,2886,2908,2129,2354,2366,2291,0,0.096997105,903.0028954
787,2024-02-19,19,02,2024,150000,2,2,2,28,-1,-1,-1,-1,-1,-1,8200,2500,7500,11478,7080,1651,2500,7500,11478,7080,1651,43600,0,0.082297727,917.7022725
788,2024-02-20,20,02,2024,300000,2,2,2,36,1,-2,-1,-1,-1,-1,0,0,200,0,16418,88632,0,200,0,16418,88632,1913,0,0.169510946,830.4890543
789,2024-02-20,20,02,2024,20000,1,2,1,36,1,2,2,2,2,0,19006,18418,20465,20381,18446,18598,0,2690,900,0,1000,1000,1,0.547721684,452.278316
790,2024-02-20,20,02,2024,360000,2,3,2,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.609099507,390.9004927
791,2024-02-20,20,02,2024,50000,1,1,2,26,-1,0,0,0,0,0,18017,18561,19204,19588,20024,18694,1629,1272,656,706,954,700,0,0.196159124,803.8408756
792,2024-02-20,20,02,2024,50000,2,2,2,51,0,0,0,0,0,0,57595,54503,51217,47919,44593,38475,1996,1804,1664,1560,1370,1335,0,0.145800442,854.1995585
793,2024-02-21,21,02,2024,90000,2,2,1,31,-1,-1,-2,-2,-2,-2,350,0,0,0,0,0,0,0,0,0,0,0,0,0.236666426,763.3335739
794,2024-02-21,21,02,2024,160000,2,2,1,25,4,3,2,0,0,0,103398,100925,97701,99434,99527,16331,0,0,2321,432,546,550,0,0.216028973,783.9710265
795,2024-02-21,21,02,2024,30000,2,2,1,27,0,0,0,0,0,0,4527,7427,11013,16013,16340,3396,3000,6000,5000,327,3396,1680,0,0.136564314,863.4356856
796,2024-02-21,21,02,2024,20000,2,1,2,25,1,2,2,2,2,2,11729,12236,17994,17412,18422,18768,1000,6000,0,1600,800,800,0,0.462856203,537.1437967
797,2024-02-22,22,02,2024,180000,1,2,1,30,0,0,0,0,0,0,135001,135199,134817,52629,51543,52781,6100,6000,1900,1680,1900,3888,0,0.11738386,882.6161399
798,2024-02-22,22,02,2024,140000,2,1,2,28,0,-1,0,0,0,0,5845,10322,12830,13317,14936,18504,10322,5000,1000,2000,4000,4000,0,0.053828161,946.1718388
799,2024-02-22,22,02,2024,200000,2,1,2,29,-1,-1,-1,-1,-2,-1,8972,0,65,0,0,5162,0,65,0,0,5162,0,1,0.810721159,189.278841
800,2024-02-22,22,02,2024,50000,1,3,2,34,-1,2,2,-2,-2,-2,780,780,0,0,0,0,0,0,0,0,0,0,0,0.461195558,538.8044417
801,2024-02-23,23,02,2024,50000,2,2,2,24,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1,0.688875973,311.1240268
802,2024-02-23,23,02,2024,500000,1,2,2,36,1,-2,-1,0,0,0,226,8546,121867,116089,114293,118081,9125,126768,3468,4050,15099,5015,0,0.108501643,891.4983571
803,2024-02-23,23,02,2024,210000,2,2,1,40,-1,-1,-1,-1,-1,-1,12555,560,5287,2000,900,406,560,5287,2000,900,406,900,0,0.140107125,859.892875
804,2024-02-23,23,02,2024,130000,1,1,2,29,0,0,-2,-2,-2,-2,102640,-10,-10,-10,-10,-10,0,0,0,0,0,0,0,0.158783764,841.2162364
805,2024-02-23,23,02,2024,320000,2,2,1,47,-1,-1,2,-1,2,-1,10159,37758,15591,39240,28424,25120,38075,0,39424,0,25120,35375,0,0.184964404,815.0355965
806,2024-02-23,23,02,2024,50000,1,2,3,51,0,0,0,0,0,0,79502,65237,64426,18430,18020,17991,4000,1565,641,648,654,649,0,0.189242899,810.7571006
807,2024-02-24,24,02,2024,250000,1,3,1,44,-1,-1,-1,-1,-1,-1,6826,3900,4482,43546,38051,576,3924,4482,43676,38166,576,2389,1,0.915101886,84.8981142
808,2024-02-24,24,02,2024,100000,2,2,2,23,-1,-1,-1,-1,-1,-1,694,650,687,620,0,627,656,687,620,0,627,3620,1,0.809597731,190.4022694
809,2024-02-24,24,02,2024,400000,1,1,2,29,-1,-1,-1,-1,0,-1,6748,7777,20192,17337,5396,516,7777,20192,17337,0,516,53871,0,0.062144116,937.8558844
810,2024-02-25,25,02,2024,180000,2,2,2,23,0,0,0,0,0,0,180636,157396,160925,132312,80984,42562,20000,20000,10130,3000,4000,84000,0,0.075205073,924.7949272
811,2024-02-25,25,02,2024,50000,2,3,2,55,0,0,0,0,0,0,47860,47294,45136,29378,29750,30327,1936,3654,1038,1222,1217,946,0,0.121386103,878.6138967
812,2024-02-25,25,02,2024,20000,1,1,2,24,-1,-1,-1,0,0,-2,4720,0,20200,20000,0,0,0,20200,0,0,0,0,0,0.24225843,757.7415705
813,2024-02-25,25,02,2024,400000,2,2,2,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437734187,562.2658134
814,2024-02-25,25,02,2024,150000,2,1,2,30,0,0,0,0,0,0,150426,151052,143488,142419,145100,153229,5520,5200,5100,5300,10900,0,0,0.110157296,889.8427039
815,2024-02-26,26,02,2024,220000,2,3,1,47,-1,-1,-1,-1,-1,-1,38412,50367,64735,22792,184483,62140,50451,64775,22794,184483,62140,48080,0,0.043269414,956.7305855
816,2024-02-26,26,02,2024,150000,2,2,1,28,-1,-1,-1,0,0,0,108,-218,63174,43374,43950,44501,0,65748,1537,1585,1597,1615,0,0.129603282,870.3967184
817,2024-02-27,27,02,2024,350000,1,1,2,35,-1,-1,2,2,2,-1,3260,4248,785,135,0,1006,4273,0,0,1006,1006,0,0,0.322929233,677.0707667
818,2024-02-27,27,02,2024,180000,1,2,2,38,-1,-1,2,0,0,0,54198,54173,52687,52096,51508,50867,4400,0,2000,2000,2000,3000,1,0.769587457,230.4125428
819,2024-02-27,27,02,2024,360000,1,3,2,41,2,-1,0,0,0,0,218,7022,9744,89215,98256,99145,7022,3001,80000,10500,5000,10000,0,0.28373149,716.2685096
820,2024-02-27,27,02,2024,140000,2,2,2,36,0,0,2,2,0,0,134783,142708,143475,136331,135778,135910,12800,5000,0,5100,5000,5000,0,0.262152404,737.8475964
821,2024-02-27,27,02,2024,20000,2,1,2,25,-1,-1,-1,-1,-1,-2,2650,0,855,640,0,0,0,855,640,0,0,2742,0,0.236965448,763.0345523
822,2024-02-27,27,02,2024,350000,2,1,2,48,-2,-2,-2,-2,-2,-2,0,7900,7620,790,0,0,7900,0,790,0,0,1948,0,0.157804549,842.1954513
823,2024-02-28,28,02,2024,150000,1,1,1,29,-1,-1,-1,0,0,-2,46745,20853,90787,11232,0,0,20995,91269,56,0,0,0,0,0.079911098,920.0889021
824,2024-02-28,28,02,2024,150000,1,1,2,33,0,0,0,0,0,0,78038,63176,52807,34199,32061,23682,5000,10116,5000,6000,3000,7000,0,0.049080897,950.9191029
825,2024-02-28,28,02,2024,380000,1,1,1,52,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47644949,523.5505104
826,2024-02-28,28,02,2024,30000,1,2,2,39,0,0,0,0,0,0,28708,28285,26702,20115,18426,18013,1514,1278,671,870,879,0,0,0.201703444,798.2965559
827,2024-02-28,28,02,2024,200000,2,1,2,35,-1,-1,-1,-1,-1,-1,909,2708,3514,2297,928,0,2711,3514,2297,928,0,2308,0,0.12757279,872.4272102
828,2024-03-01,01,03,2024,340000,1,1,2,44,0,0,0,0,0,0,83059,85634,73950,59324,156094,110234,20000,5000,2000,112000,4234,4000,1,0.939273536,60.72646379
829,2024-03-01,01,03,2024,80000,2,1,2,22,0,0,0,0,0,0,78028,79347,76022,58897,54512,51937,3200,2229,1900,4000,5000,21000,0,0.093215957,906.7840427
830,2024-03-01,01,03,2024,180000,2,2,1,26,-2,-2,-2,-2,-2,-1,52666,181987,181255,174825,140909,177257,272817,7017,8201,8246,186732,8000,0,0.069242559,930.7574406
831,2024-03-02,02,03,2024,150000,2,2,2,23,-2,-1,-1,0,0,0,27414,10053,151996,152753,153844,151252,10096,156292,4700,5019,5300,5002,0,0.058379065,941.6209348
832,2024-03-02,02,03,2024,80000,2,1,1,43,-1,-1,-1,-2,-2,-1,21057,2282,-185,-185,-185,665,2282,0,0,0,1000,0,0,0.210341275,789.6587253
833,2024-03-02,02,03,2024,180000,2,1,2,31,4,4,4,3,2,2,83020,84654,82852,81162,79958,178148,3500,0,0,0,100000,0,1,0.790511787,209.4882131
834,2024-03-02,02,03,2024,30000,1,3,2,31,0,0,0,0,0,-2,27838,28791,27788,29784,0,0,1703,1200,2196,2500,0,0,1,0.819649458,180.3505421
835,2024-03-02,02,03,2024,160000,2,3,2,24,0,0,0,0,0,0,153470,151486,153378,93971,96587,96623,10000,4600,4800,5000,3000,1000,0,0.103647523,896.3524774
836,2024-03-03,03,03,2024,100000,2,3,2,56,0,0,0,0,0,0,70048,67942,45591,39764,33091,34265,2200,1505,1300,1210,3000,2000,0,0.096398674,903.601326
837,2024-03-03,03,03,2024,360000,1,1,2,29,1,-2,-1,-1,-1,-1,-1808,-1808,6458,825,825,825,0,9091,825,825,825,825,0,0.167619869,832.3801309
838,2024-03-03,03,03,2024,500000,2,2,2,37,0,0,0,0,0,0,51652,29550,33040,30757,35559,38981,5300,4000,3000,5300,5000,5000,0,0.019806769,980.1932313
839,2024-03-04,04,03,2024,10000,1,2,2,23,-1,-1,0,-1,-1,-1,1504,6007,6470,390,0,780,6007,1000,390,0,780,0,0,0.278658748,721.3412523
840,2024-03-04,04,03,2024,100000,2,1,2,37,-1,-1,0,-1,-1,-2,1725,21711,10487,780,0,0,21711,1000,780,0,0,0,0,0.162165701,837.8342986
841,2024-03-04,04,03,2024,490000,2,2,2,34,0,-1,-1,0,0,-1,13955,10859,57426,35554,15858,23033,52280,57428,1068,3000,23033,20225,0,0.019607224,980.3927764
842,2024-03-05,05,03,2024,50000,2,2,2,23,0,0,0,0,0,0,21249,20771,17626,10078,9654,9648,1649,1300,500,500,300,500,0,0.159980133,840.0198668
843,2024-03-05,05,03,2024,220000,1,2,1,39,5,4,3,2,0,0,187665,175338,163018,128157,131067,108683,0,11,0,4561,5007,170806,0,0.271663159,728.3368409
844,2024-03-05,05,03,2024,310000,1,1,1,39,1,-1,0,0,0,0,166517,18901,19781,22432,24058,25646,150000,1500,3000,2000,2000,3000,0,0.114229321,885.7706785
845,2024-03-06,06,03,2024,100000,1,3,2,36,2,0,0,0,0,2,38546,42298,42636,44728,49192,51391,4400,1028,3120,6218,4016,4536,0,0.33608821,663.9117897
846,2024-03-06,06,03,2024,90000,2,3,1,55,0,0,0,0,0,0,23379,23715,24310,24561,22829,22486,1402,1387,1028,816,804,987,0,0.111167707,888.8322935
847,2024-03-06,06,03,2024,150000,1,2,1,41,0,0,0,0,0,0,19350,20703,10403,10927,11598,13235,2000,3000,1000,1000,2000,2000,0,0.099624209,900.3757909
848,2024-03-06,06,03,2024,100000,2,3,1,26,0,0,0,0,0,0,45807,47099,40027,37735,35437,34155,5000,2500,3000,1597,2457,5660,0,0.085473858,914.5261422
849,2024-03-06,06,03,2024,260000,2,3,2,33,1,-1,-1,-1,0,0,0,926,650,3562,3044,3044,926,650,3562,0,0,0,0,0.269754618,730.2453816
850,2024-03-06,06,03,2024,120000,1,1,1,36,0,0,0,-1,0,0,43488,44785,47195,12432,13226,14258,2000,3200,37432,1000,1258,1000,0,0.096624151,903.3758491
851,2024-03-06,06,03,2024,20000,1,2,2,24,1,2,3,2,2,2,16706,18342,17755,17967,17538,18647,2200,0,800,0,1401,0,0,0.392323673,607.6763272
852,2024-03-07,07,03,2024,220000,2,1,1,41,7,6,5,4,3,2,243234,238172,232446,227800,225044,222356,0,0,0,0,0,6000,1,0.849192739,150.8072615
853,2024-03-08,08,03,2024,310000,2,3,2,30,-1,0,0,0,0,0,118109,131107,97009,51757,50009,45262,18008,20000,12000,5000,3000,1900,0,0.045602869,954.3971308
854,2024-03-08,08,03,2024,50000,1,2,1,40,0,0,0,0,0,0,50066,47636,9762,8620,9303,8693,1450,1500,400,1000,1000,2000,0,0.19171524,808.2847595
855,2024-03-08,08,03,2024,10000,2,2,2,46,0,0,2,2,3,2,2496,4245,4525,5450,5073,4843,1800,500,1000,0,0,800,1,0.548392832,451.6071677
856,2024-03-09,09,03,2024,110000,2,2,2,26,0,0,2,0,0,0,46633,49569,42867,43875,45036,46319,4029,0,2000,2000,2180,2000,0,0.192778811,807.2211891
857,2024-03-09,09,03,2024,240000,1,2,1,30,0,0,0,0,0,0,227675,181461,186160,191355,192406,190086,10003,10009,10014,8500,10000,8000,0,0.112966806,887.0331943
858,2024-03-09,09,03,2024,30000,2,2,1,22,1,2,2,0,0,-2,14274,14367,13296,12516,0,0,1000,0,0,0,0,0,1,0.547881901,452.1180987
859,2024-03-09,09,03,2024,350000,1,1,1,30,-2,-2,-2,-2,-2,-2,51672,31250,29178,29180,52550,43538,13113,12110,15044,32244,40218,112406,0,0.041325264,958.6747363
860,2024-03-09,09,03,2024,50000,1,2,2,54,0,0,0,0,-2,-1,72374,81665,67450,0,0,16271,15000,2650,0,0,16271,2000,0,0.141767472,858.232528
861,2024-03-10,10,03,2024,210000,2,1,2,29,0,0,0,0,0,0,3675,4460,5542,15378,18106,18804,1082,1164,10000,3000,1000,1000,0,0.058621787,941.3782135
862,2024-03-10,10,03,2024,80000,1,1,2,26,1,2,2,0,0,0,40029,41095,40137,40793,42990,42854,2000,0,1603,3000,2000,1056,0,0.46421665,535.7833505
863,2024-03-10,10,03,2024,360000,2,1,1,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348857492,651.1425078
864,2024-03-10,10,03,2024,140000,2,2,1,45,0,0,0,2,2,2,55444,57549,60971,61374,63243,64554,3000,5000,2000,3000,2500,0,0,0.238400206,761.599794
865,2024-03-11,11,03,2024,150000,2,2,1,36,1,2,2,4,3,2,125938,132110,142876,139097,138592,141447,9734,14500,0,2000,5300,5000,0,0.476391137,523.6088634
866,2024-03-11,11,03,2024,170000,2,2,1,52,0,0,0,0,0,0,168516,168529,169956,119844,117944,118163,6791,7333,4218,4269,4481,4144,0,0.127496406,872.5035936
867,2024-03-11,11,03,2024,200000,2,3,1,36,1,-2,-2,-1,-1,-1,-5,-5,-5,2999,4804,4402,0,0,3004,4804,5008,169,0,0.171560377,828.4396231
868,2024-03-11,11,03,2024,40000,1,1,1,46,-1,2,2,-1,0,0,780,390,0,1170,780,0,0,0,1170,0,0,0,1,0.565511107,434.4888926
869,2024-03-11,11,03,2024,260000,2,1,2,30,-1,-1,-1,-2,-2,-2,449,1340,0,0,0,0,1340,0,0,0,0,3250,0,0.163239062,836.7609382
870,2024-03-11,11,03,2024,260000,2,5,1,33,0,-1,-1,0,0,0,3140,2740,107139,105188,104418,106990,2740,107139,4000,4000,4696,5000,0,0.034957945,965.0420547
871,2024-03-12,12,03,2024,10000,2,1,2,27,0,0,0,2,2,0,8128,8470,10255,9389,8345,8572,1400,2500,500,0,500,2000,0,0.351783425,648.2165754
872,2024-03-12,12,03,2024,120000,1,1,2,27,-1,-1,-1,-1,-1,-1,880,880,880,880,880,1030,880,880,880,880,1030,880,0,0.184514478,815.4855222
873,2024-03-12,12,03,2024,230000,2,2,1,37,0,0,0,0,0,0,16302,15849,16884,17620,18353,18901,1265,1300,1001,1000,1000,1000,0,0.066103972,933.8960275
874,2024-03-12,12,03,2024,50000,1,2,2,28,-1,2,-1,0,0,-1,2809,187,3135,937,-3,894,0,3141,2,0,897,906,0,0.339068949,660.9310508
875,2024-03-13,13,03,2024,290000,2,1,2,28,0,0,0,0,0,0,42601,34927,32034,29620,29822,28502,5000,6010,5000,1200,2000,901,0,0.024786346,975.2136543
876,2024-03-13,13,03,2024,50000,2,1,2,27,0,0,0,0,0,2,44421,45897,46920,47864,50856,48390,2500,2100,2000,3900,0,2000,0,0.196433336,803.5666645
877,2024-03-13,13,03,2024,20000,1,3,1,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35990271,640.0972903
878,2024-03-13,13,03,2024,30000,2,2,2,22,0,0,-1,2,-1,-1,10348,9287,1900,150,2558,2829,1013,1900,0,2558,2829,3000,0,0.226802245,773.1977552
879,2024-03-14,14,03,2024,120000,2,2,1,31,0,0,0,0,2,2,46736,75853,79570,106523,108614,107519,30000,5000,30000,3900,4000,3800,1,0.900447547,99.55245256
880,2024-03-14,14,03,2024,20000,1,3,2,24,0,0,0,0,-1,-1,17895,19598,19701,3486,199,0,2000,1000,400,199,0,0,0,0.212101474,787.8985256
881,2024-03-14,14,03,2024,170000,1,1,1,38,-2,-2,-2,-2,-2,-2,0,0,0,1012,0,0,0,0,1012,0,0,492,0,0.21260643,787.3935699
882,2024-03-14,14,03,2024,70000,1,1,2,30,0,0,0,0,2,0,68971,69872,66932,69043,70252,55732,2700,3100,3900,2500,2500,2500,1,0.853417814,146.5821862
883,2024-03-14,14,03,2024,250000,2,2,2,32,0,0,0,0,0,0,72618,72972,43497,13877,14395,14063,3800,3000,4500,3000,5000,6000,0,0.036454983,963.5450169
884,2024-03-14,14,03,2024,140000,2,1,2,28,0,0,0,0,0,0,115743,117357,112527,91802,94114,91201,5000,5000,3600,4000,4000,4000,0,0.074268609,925.7313907
885,2024-03-14,14,03,2024,360000,2,2,1,51,1,-2,-1,-1,-1,-1,0,0,390,540,540,390,0,780,540,540,390,390,0,0.252410382,747.589618
886,2024-03-15,15,03,2024,50000,1,2,2,26,0,0,0,0,0,0,47169,48197,47738,47676,46694,47807,1804,1746,1681,1695,1890,4005,0,0.162744477,837.2555226
887,2024-03-15,15,03,2024,50000,2,3,1,61,2,0,0,0,2,0,5016,6065,6985,6354,4908,3724,1135,1055,656,0,133,50,0,0.359964281,640.0357187
888,2024-03-15,15,03,2024,350000,2,2,3,44,2,2,-2,-2,-2,-1,52949,-4577,-4577,-2699,-2699,297301,3682,0,1878,0,300000,0,0,0.361632407,638.3675933
889,2024-03-15,15,03,2024,400000,2,1,1,28,-1,-1,2,0,0,0,6500,405016,391178,392932,394410,410127,405016,0,14000,13560,28000,0,0,0.095637523,904.3624774
890,2024-03-15,15,03,2024,20000,2,1,2,24,-1,2,0,0,0,2,19214,15703,9914,8200,11876,4792,0,1000,0,5000,5400,13324,0,0.301727325,698.2726753
891,2024-03-16,16,03,2024,80000,2,2,1,32,1,2,0,0,0,0,73181,71452,72651,74266,75892,75816,0,3000,2800,2800,2700,2800,0,0.409210235,590.7897651
892,2024-03-16,16,03,2024,350000,2,1,1,55,-1,-1,-1,-1,-1,-1,3518,1931,1630,7461,4124,1261,1935,1630,7461,4124,1261,2798,0,0.116164729,883.835271
893,2024-03-16,16,03,2024,90000,1,3,2,25,0,0,0,0,-2,-2,6822,6995,7884,0,0,0,1172,1061,0,0,0,193,1,0.843754172,156.2458277
894,2024-03-16,16,03,2024,500000,2,1,1,38,-2,-2,-2,-2,-2,-2,913,9724,9350,6972,11879,15574,9782,9350,6972,11879,15574,12921,0,0.042628434,957.3715664
895,2024-03-16,16,03,2024,420000,2,1,1,30,-1,-1,-1,-1,-1,-1,3790,19292,15068,37435,-1896,18995,19292,15087,37435,287,25087,3046,0,0.04569497,954.3050304
896,2024-03-17,17,03,2024,480000,1,2,1,39,0,0,0,0,0,0,428927,436425,300134,315067,321825,328781,15000,30000,20000,12000,12500,12200,0,0.150125265,849.8747349
897,2024-03-17,17,03,2024,50000,2,2,2,23,2,0,0,0,0,0,48537,30271,26283,26547,27119,27697,2000,2000,1000,1000,1028,1000,1,0.666345835,333.6541653
898,2024-03-17,17,03,2024,40000,1,2,2,26,3,3,2,2,2,2,5754,6407,6156,7146,7384,7117,900,0,1100,500,0,708,1,0.760553777,239.4462228
899,2024-03-18,18,03,2024,50000,1,1,2,24,0,0,0,0,0,0,42058,35340,22110,19837,19855,20151,1367,1606,692,709,721,692,0,0.143090472,856.9095284
900,2024-03-19,19,03,2024,100000,1,1,2,30,2,0,0,0,0,0,53718,55851,56424,57584,58957,60317,3000,2100,2100,2300,2500,2500,0,0.314401358,685.5986416
901,2024-03-19,19,03,2024,260000,2,1,1,38,0,0,0,0,0,0,256359,208852,192782,189886,196398,194568,10027,10107,20000,10000,10000,10000,0,0.093414582,906.5854177
902,2024-03-19,19,03,2024,70000,2,3,1,35,3,2,2,2,0,0,69852,67531,28650,27590,27850,28085,0,2708,0,1010,1013,2000,1,0.711077273,288.9227271
903,2024-03-19,19,03,2024,10000,1,3,2,21,0,0,2,0,0,0,4797,6457,6154,6154,6280,0,2400,0,0,126,0,0,0,0.300719649,699.2803514
904,2024-03-20,20,03,2024,150000,2,1,2,25,0,0,0,0,0,2,39445,40799,40832,33843,37015,30074,2000,1417,1256,4429,1000,0,0,0.092066631,907.9333693
905,2024-03-20,20,03,2024,180000,1,1,2,32,0,0,0,0,0,0,154374,153018,146396,136531,138502,136665,7500,7000,5000,5000,6000,5137,0,0.090534724,909.4652757
906,2024-03-20,20,03,2024,150000,2,3,1,28,0,0,0,0,-1,-1,70537,38474,9299,10299,759,0,8000,2000,1000,759,0,0,0,0.088175565,911.824435
907,2024-03-21,21,03,2024,50000,2,2,1,34,0,0,0,0,2,0,37643,29647,24965,7592,1582,1099,1538,1575,1582,593,242,17012,0,0.193823963,806.1760366
908,2024-03-21,21,03,2024,130000,2,2,1,37,0,0,0,0,0,0,3811,8692,10467,10067,12567,12567,5000,2000,0,2500,0,0,1,0.839757085,160.2429152
909,2024-03-22,22,03,2024,50000,1,2,2,24,0,0,0,0,0,0,10834,11771,12762,12769,13512,14772,1509,1500,605,1500,1500,3000,0,0.148296952,851.7030478
910,2024-03-22,22,03,2024,70000,2,1,2,24,-1,0,0,0,0,0,28059,17712,18642,20011,19147,19056,2000,3000,3000,2000,2000,3668,0,0.117819771,882.1802288
911,2024-03-22,22,03,2024,200000,2,3,1,67,0,0,0,0,0,0,188072,166668,159513,150852,151996,147690,17014,15019,15000,15000,10000,10000,0,0.093509063,906.4909369
912,2024-03-22,22,03,2024,30000,1,2,2,35,0,0,2,2,2,0,20290,24727,24031,25579,25030,25526,5100,0,1949,0,912,2100,1,0.574026883,425.9731174
913,2024-03-22,22,03,2024,20000,1,2,2,24,1,2,0,0,2,2,10248,10783,12291,14666,14289,17525,1000,2000,2900,0,3500,0,1,0.515916824,484.0831757
914,2024-03-22,22,03,2024,180000,1,2,1,40,0,0,0,0,0,0,126937,109884,49475,50840,50090,48345,5000,2000,2000,2000,2000,2000,1,0.898252249,101.7477512
915,2024-03-22,22,03,2024,210000,2,2,1,34,0,0,0,0,-1,0,149092,153941,157358,3561,34600,32581,7000,7600,1019,36500,3000,3000,0,0.112615094,887.3849064
916,2024-03-22,22,03,2024,100000,1,2,2,31,1,2,0,0,0,0,97669,92311,90519,80051,76446,76815,0,3631,3000,3000,2800,2697,0,0.385646731,614.3532693
917,2024-03-23,23,03,2024,110000,2,1,2,28,1,-1,-1,-1,0,0,-100,200,400,46952,48455,47324,500,400,46952,3000,3000,2000,1,0.850648224,149.3517756
918,2024-03-23,23,03,2024,340000,2,2,1,33,2,-1,-1,-1,-1,-1,411,10983,8548,11190,8210,7981,11038,8591,11246,8251,8021,0,0,0.24042663,759.5733702
919,2024-03-23,23,03,2024,280000,2,1,2,47,0,0,0,0,0,0,269124,266163,215177,184270,130954,92215,11268,8196,6281,4403,3532,3510,0,0.117479324,882.5206757
920,2024-03-24,24,03,2024,120000,2,2,2,37,0,0,0,0,0,0,93822,96916,99051,99927,101541,103379,4848,4877,3625,3600,3751,3900,0,0.089993395,910.0066051
921,2024-03-24,24,03,2024,220000,1,2,1,34,0,0,0,0,0,0,144544,137465,134420,132066,131319,130478,6500,4700,5000,5000,5000,10000,0,0.095856771,904.1432291
922,2024-03-24,24,03,2024,50000,1,2,2,26,1,5,4,8,7,6,48481,47426,56623,55815,55033,53625,0,10000,0,0,0,0,0,0.499680787,500.3192127
923,2024-03-24,24,03,2024,280000,2,2,1,40,-1,-1,-1,-1,-1,2,415,415,415,565,830,415,415,415,565,830,0,415,0,0.234645411,765.3545886
924,2024-03-24,24,03,2024,50000,1,3,0,50,0,0,0,-1,-1,-1,45771,23343,0,3400,2769,0,2266,0,3400,2769,1700,0,0,0.114672258,885.3277415
925,2024-03-24,24,03,2024,70000,2,1,2,34,2,2,2,2,2,2,44347,43357,46626,47562,48651,49700,0,4000,2000,2000,2000,2000,1,0.697570086,302.4299145
926,2024-03-25,25,03,2024,20000,1,3,1,51,0,0,0,0,2,2,14341,15371,16375,18905,19462,18967,1266,1270,2800,1000,0,512,1,0.698132753,301.8672466
927,2024-03-25,25,03,2024,150000,2,1,1,48,-2,-2,-2,-2,-2,-2,6773,1731,21886,447,3458,898,1731,21888,447,3458,898,2001,0,0.090722673,909.2773274
928,2024-03-25,25,03,2024,310000,2,1,1,41,0,0,0,0,0,0,48815,39593,104341,76635,46219,55045,2063,76651,7129,3000,10000,10000,0,0.028345646,971.6543537
929,2024-03-25,25,03,2024,360000,1,2,1,49,1,-2,-1,-1,-2,-2,0,0,8209,-41,-41,-41,0,8209,0,0,0,0,1,0.647386014,352.6139855
930,2024-03-25,25,03,2024,130000,1,2,2,37,0,0,0,0,0,0,117471,104341,96395,82476,84205,84162,3857,3734,2924,3029,3009,3116,0,0.120527312,879.4726878
931,2024-03-25,25,03,2024,400000,2,1,2,30,0,0,0,0,0,0,139862,125280,109278,94511,64995,28654,9209,3807,2403,1933,1014,104078,0,0.048167601,951.8323988
932,2024-03-25,25,03,2024,280000,2,2,2,43,0,0,0,0,0,0,31248,32081,32897,33350,34047,34525,1527,1541,1192,1233,1239,1273,0,0.048840072,951.159928
933,2024-03-25,25,03,2024,100000,2,1,1,40,-1,-1,-1,0,-1,-1,390,390,780,390,390,7140,390,780,0,390,7140,1230,0,0.27836588,721.6341197
934,2024-03-25,25,03,2024,10000,2,2,1,37,0,-1,0,0,0,0,10000,7419,7392,8265,8631,17974,7419,1400,1000,500,500,500,0,0.206314147,793.6858535
935,2024-03-25,25,03,2024,210000,2,2,2,28,0,0,-1,0,0,-2,2162,61,259323,139861,1684,826,61,130000,10000,1684,826,1793,0,0.063604161,936.3958389
936,2024-03-26,26,03,2024,80000,2,2,3,52,0,0,0,0,0,0,63134,57072,55618,50345,52031,53141,2087,2019,2000,2500,2095,2002,0,0.12562637,874.3736297
937,2024-03-26,26,03,2024,220000,1,1,1,50,-1,-1,-1,-1,-1,-1,3484,6742,4028,3576,2378,5946,6758,4028,3576,2378,5946,1489,0,0.119112968,880.8870316
938,2024-03-26,26,03,2024,200000,2,2,1,29,0,0,0,0,0,-2,204541,170572,80620,82300,0,0,7186,3900,3900,0,0,0,0,0.145376205,854.6237946
939,2024-03-27,27,03,2024,60000,1,1,2,27,0,0,0,0,0,0,57753,59186,59001,27971,28619,29213,2960,1628,1002,1100,1100,922,1,0.856096089,143.9039111
